employee_num,salary_effective_date,salary,salary_increase,starting_salary_flag
288,2006-03-01,89617.15,0.064,N
288,2007-03-01,94187.63,0.051,N
288,2008-03-01,97578.38,0.036,N
43010,2001-08-25,86880,0,Y
43010,2002-03-01,89225.76,0.027,N
43010,2003-03-01,90921.05,0.019,N
43010,2004-03-01,95376.18,0.049,N
43010,2005-03-01,99858.86,0.047,N
43010,2006-03-01,105650.68,0.058,N
43010,2007-03-01,112201.02,0.062,N
43010,2008-03-01,116576.86,0.039,N
43010,2009-03-01,119491.28,0.025,N
43010,2010-03-01,124270.93,0.04,N
43010,2011-03-01,129366.04,0.041,N
24549,2001-05-28,81900,0,Y
24549,2002-03-01,84029.4,0.026,N
24549,2003-03-01,86634.31,0.031,N
24549,2004-03-01,88626.9,0.023,N
24549,2005-03-01,92792.36,0.047,N
24549,2006-03-01,96504.06,0.04,N
24549,2007-03-01,100557.23,0.042,N
24549,2008-03-01,104277.85,0.037,N
24549,2009-03-01,106884.79,0.025,N
24549,2010-03-01,108594.95,0.016,N
24549,2011-03-01,113481.72,0.045,N
24549,2012-03-01,119269.29,0.051,N
24549,2013-03-01,122728.1,0.029,N
24549,2014-03-01,128373.59,0.046,N
24549,2015-03-01,132995.04,0.036,N
24549,2016-03-01,137383.88,0.033,N
24549,2017-03-01,138895.1,0.011,N
24549,2018-03-01,145562.07,0.048,N
27436,2001-08-28,96999,0,Y
27436,2002-03-01,99811.97,0.029,N
27436,2003-03-01,102007.83,0.022,N
27436,2004-03-01,104660.04,0.026,N
27436,2005-03-01,104660.04,0,N
43853,2001-09-06,82160,0,Y
43853,2002-03-01,85035.6,0.035,N
43853,2003-03-01,88011.85,0.035,N
43853,2004-03-01,92412.44,0.05,N
43853,2005-03-01,94722.75,0.025,N
43853,2006-03-01,99553.61,0.051,N
25650,2001-06-07,84880,0,Y
25650,2002-03-01,86832.24,0.023,N
25650,2003-03-01,89263.54,0.028,N
25650,2004-03-01,92566.29,0.037,N
25650,2005-03-01,97009.48,0.048,N
33121,2001-09-15,190000,0,Y
33121,2002-03-01,196460,0.034,N
33121,2003-03-01,200389.2,0.02,N
33121,2004-03-01,200389.2,0,N
33121,2005-03-01,210408.66,0.05,N
33121,2006-03-01,220929.09,0.05,N
33121,2007-03-01,230870.9,0.045,N
33121,2008-03-01,238027.9,0.031,N
33121,2009-03-01,248977.18,0.046,N
33121,2010-03-01,252462.86,0.014,N
16490,2001-06-17,70500,0,Y
16490,2002-03-01,72897,0.034,N
16490,2003-03-01,74792.32,0.026,N
16490,2004-03-01,76512.55,0.023,N
16490,2005-03-01,79420.02,0.038,N
16490,2006-03-01,84502.9,0.064,N
16490,2007-03-01,87629.51,0.037,N
16490,2008-03-01,93325.43,0.065,N
16490,2009-03-01,96218.52,0.031,N
16490,2010-03-01,98527.76,0.024,N
16490,2011-03-01,102665.93,0.042,N
38619,2001-09-18,214600,0,Y
38619,2002-03-01,218892,0.02,N
38619,2003-03-01,226553.22,0.035,N
3285,2001-09-30,80850,0,Y
3285,2002-03-01,82790.4,0.024,N
3285,2003-03-01,86847.13,0.049,N
3285,2004-03-01,90234.17,0.039,N
3285,2005-03-01,93753.3,0.039,N
3285,2006-03-01,99659.76,0.063,N
18053,2001-10-02,69225,0,Y
18053,2003-03-01,72686.25,0.05,N
18053,2004-03-01,74503.41,0.025,N
18053,2005-03-01,77409.04,0.039,N
18053,2006-03-01,81047.26,0.047,N
18053,2007-03-01,83478.68,0.03,N
18053,2008-03-01,87819.57,0.052,N
18053,2009-03-01,89751.6,0.022,N
18053,2010-03-01,92264.65,0.028,N
18053,2011-03-01,93279.56,0.011,N
18053,2012-03-01,93279.56,0,N
19434,2001-10-03,97200,0,Y
19434,2003-03-01,100310.4,0.032,N
19434,2004-03-01,103520.33,0.032,N
19434,2005-03-01,105590.74,0.02,N
18114,2001-10-05,89100,0,Y
18114,2003-03-01,93198.6,0.046,N
18114,2004-03-01,96646.95,0.037,N
32196,2001-10-06,96750,0,Y
32196,2003-03-01,99459,0.028,N
32196,2004-03-01,101050.34,0.016,N
32196,2005-03-01,104688.16,0.036,N
32196,2006-03-01,112958.52,0.079,N
32196,2007-03-01,119284.2,0.056,N
32196,2008-03-01,124651.99,0.045,N
32196,2009-03-01,128391.55,0.03,N
32196,2010-03-01,131344.55,0.023,N
32196,2011-03-01,135678.92,0.033,N
176,2001-07-06,89187,0,Y
176,2002-03-01,90792.37,0.018,N
13223,2001-07-09,83880,0,Y
13223,2002-03-01,86564.16,0.032,N
13223,2003-03-01,88208.88,0.019,N
17924,2001-10-12,71025,0,Y
17924,2003-03-01,72303.45,0.018,N
17924,2004-03-01,75774.02,0.048,N
17924,2005-03-01,79108.07,0.044,N
35484,2001-10-13,557400,0,Y
35484,2003-03-01,569662.8,0.022,N
38508,2001-07-13,82640,0,Y
38508,2002-03-01,85449.76,0.034,N
38508,2003-03-01,88098.7,0.031,N
10121,2001-07-14,89010,0,Y
10121,2002-03-01,90790.2,0.02,N
10121,2003-03-01,93513.91,0.03,N
10121,2004-03-01,95384.18,0.02,N
10121,2005-03-01,98531.86,0.033,N
10121,2006-03-01,102473.14,0.04,N
10121,2007-03-01,106674.54,0.041,N
10121,2008-03-01,110408.14,0.035,N
1652,2001-07-16,187800,0,Y
1652,2002-03-01,192682.8,0.026,N
1652,2003-03-01,198655.97,0.031,N
1652,2004-03-01,202827.74,0.021,N
1652,2005-03-01,208304.09,0.027,N
1652,2006-03-01,224760.11,0.079,N
1652,2007-03-01,239369.52,0.065,N
20117,2001-10-17,155100,0,Y
20117,2003-03-01,157891.8,0.018,N
34909,2001-10-20,200400,0,Y
34909,2003-03-01,210620.4,0.051,N
34909,2004-03-01,217781.49,0.034,N
34909,2005-03-01,222354.9,0.021,N
34909,2006-03-01,230137.33,0.035,N
34909,2007-03-01,241183.92,0.048,N
44473,2001-10-25,81180,0,Y
44473,2003-03-01,82560.06,0.017,N
44473,2004-03-01,83881.02,0.016,N
44473,2005-03-01,85894.17,0.024,N
44473,2006-03-01,90102.98,0.049,N
44473,2007-03-01,92986.27,0.032,N
44473,2008-03-01,98565.45,0.06,N
44473,2009-03-01,101423.85,0.029,N
44473,2010-03-01,105683.65,0.042,N
44473,2011-03-01,108325.74,0.025,N
44473,2012-03-01,109842.3,0.014,N
44473,2013-03-01,114455.68,0.042,N
44473,2014-03-01,117317.07,0.025,N
7346,2001-08-03,68325,0,Y
7346,2002-03-01,70989.68,0.039,N
7346,2003-03-01,73119.37,0.03,N
7346,2004-03-01,75751.66,0.036,N
7346,2005-03-01,78099.96,0.031,N
7346,2006-03-01,81458.26,0.043,N
39897,2001-11-02,74325,0,Y
39897,2003-03-01,75885.83,0.021,N
39897,2004-03-01,78541.83,0.035,N
39897,2005-03-01,82861.63,0.055,N
40611,2001-11-02,75525,0,Y
40611,2003-03-01,77413.13,0.025,N
40611,2004-03-01,80122.58,0.035,N
40611,2005-03-01,81805.16,0.021,N
40611,2006-03-01,85077.36,0.04,N
40611,2007-03-01,89671.54,0.054,N
40611,2008-03-01,95948.55,0.07,N
40611,2009-03-01,97867.52,0.02,N
16365,2001-08-04,82500,0,Y
16365,2002-03-01,84645,0.026,N
16365,2003-03-01,86507.19,0.022,N
16365,2004-03-01,88323.84,0.021,N
16365,2005-03-01,91591.82,0.037,N
16365,2006-03-01,94614.35,0.033,N
16365,2007-03-01,100575.06,0.063,N
40077,2001-08-05,89730,0,Y
40077,2002-03-01,92421.9,0.03,N
40077,2003-03-01,96303.62,0.042,N
40077,2004-03-01,99674.25,0.035,N
11598,2001-08-11,629400,0,Y
11598,2002-03-01,638841,0.015,N
11598,2003-03-01,649062.46,0.016,N
11598,2004-03-01,664639.95,0.024,N
17393,2001-11-11,81075,0,Y
17393,2003-03-01,82696.5,0.02,N
17393,2004-03-01,84019.64,0.016,N
17393,2005-03-01,85952.1,0.023,N
17393,2006-03-01,91968.74,0.07,N
17393,2007-03-01,96659.15,0.051,N
17393,2008-03-01,100525.51,0.04,N
17393,2009-03-01,101932.87,0.014,N
17393,2010-03-01,102952.2,0.01,N
17393,2011-03-01,105526.01,0.025,N
17393,2012-03-01,109008.36,0.033,N
17393,2013-03-01,110643.49,0.015,N
17393,2014-03-01,111749.92,0.01,N
17393,2015-03-01,115102.42,0.03,N
17393,2016-03-01,121202.85,0.053,N
17393,2017-03-01,123990.52,0.023,N
4460,2001-11-12,75520,0,Y
4460,2003-03-01,76652.8,0.015,N
4460,2004-03-01,78569.12,0.025,N
4460,2005-03-01,80847.62,0.029,N
4460,2006-03-01,83596.44,0.034,N
4460,2007-03-01,86187.93,0.031,N
4460,2008-03-01,89807.83,0.042,N
4460,2009-03-01,93400.14,0.04,N
33740,2001-11-14,101835,0,Y
33740,2003-03-01,104788.22,0.029,N
39386,2001-11-16,77360,0,Y
39386,2003-03-01,78520.4,0.015,N
39386,2004-03-01,81111.57,0.033,N
39386,2005-03-01,84356.04,0.04,N
39386,2006-03-01,87392.85,0.036,N
39386,2007-03-01,91675.1,0.049,N
39386,2008-03-01,96350.53,0.051,N
39386,2009-03-01,98566.6,0.023,N
39386,2010-03-01,99847.96,0.013,N
39386,2011-03-01,102543.86,0.027,N
39386,2012-03-01,105517.63,0.029,N
39386,2013-03-01,108472.12,0.028,N
39386,2014-03-01,111726.29,0.03,N
39386,2015-03-01,113402.18,0.015,N
39386,2016-03-01,116350.64,0.026,N
39386,2017-03-01,117863.19,0.013,N
39386,2018-03-01,121399.09,0.03,N
3245,2001-11-17,79600,0,Y
3245,2003-03-01,81112.4,0.019,N
3245,2004-03-01,82815.76,0.021,N
3245,2005-03-01,85134.6,0.028,N
3245,2006-03-01,89561.6,0.052,N
3245,2007-03-01,96726.53,0.08,N
3245,2008-03-01,100208.68,0.036,N
3245,2009-03-01,104317.24,0.041,N
3245,2010-03-01,109011.52,0.045,N
3245,2011-03-01,112390.87,0.031,N
16075,2001-11-18,199600,0,Y
16075,2003-03-01,205388.4,0.029,N
16075,2004-03-01,212371.61,0.034,N
16075,2005-03-01,226600.5,0.067,N
41960,2001-08-17,71700,0,Y
41960,2002-03-01,74209.5,0.035,N
41960,2003-03-01,78587.86,0.059,N
41960,2004-03-01,81024.08,0.031,N
41960,2005-03-01,83616.85,0.032,N
41960,2006-03-01,86543.44,0.035,N
41960,2007-03-01,92082.23,0.064,N
41960,2008-03-01,95120.94,0.033,N
28121,2001-08-22,67800,0,Y
28121,2002-03-01,68952.6,0.017,N
28121,2003-03-01,69986.89,0.015,N
28121,2004-03-01,71456.61,0.021,N
35273,2001-11-25,86760,0,Y
35273,2003-03-01,89449.56,0.031,N
35273,2004-03-01,92133.05,0.03,N
35273,2005-03-01,95541.97,0.037,N
35273,2006-03-01,101656.66,0.064,N
18321,2001-11-28,203800,0,Y
18321,2003-03-01,210321.6,0.032,N
18321,2004-03-01,216841.57,0.031,N
19310,2001-12-01,73680,0,Y
19310,2003-03-01,76258.8,0.035,N
19310,2004-03-01,78012.75,0.023,N
19310,2005-03-01,80665.19,0.034,N
19310,2006-03-01,84375.78,0.046,N
19310,2007-03-01,88425.82,0.048,N
19310,2008-03-01,93731.37,0.06,N
19310,2009-03-01,95606,0.02,N
19310,2010-03-01,99239.03,0.038,N
19310,2011-03-01,101521.52,0.023,N
19310,2012-03-01,106191.51,0.046,N
19310,2013-03-01,108102.96,0.018,N
6095,2001-12-03,79280,0,Y
6095,2003-03-01,83164.72,0.049,N
6095,2004-03-01,85327,0.026,N
26682,2001-09-03,81090,0,Y
26682,2002-03-01,83279.43,0.027,N
26682,2003-03-01,88276.2,0.06,N
26682,2004-03-01,90747.93,0.028,N
26682,2005-03-01,95376.07,0.051,N
26682,2006-03-01,98237.36,0.03,N
23354,2001-09-06,89010,0,Y
23354,2002-03-01,93282.48,0.048,N
23354,2003-03-01,98786.15,0.059,N
23354,2004-03-01,101552.16,0.028,N
33897,2001-09-06,83840,0,Y
33897,2002-03-01,86522.88,0.032,N
33897,2003-03-01,89205.09,0.031,N
34594,2001-12-11,72560,0,Y
34594,2003-03-01,72560,0,N
56,2001-09-11,82480,0,Y
56,2002-03-01,84542,0.025,N
56,2003-03-01,86317.38,0.021,N
56,2004-03-01,90978.52,0.054,N
56,2005-03-01,94890.6,0.043,N
16527,2001-12-22,72000,0,Y
16527,2003-03-01,74448,0.034,N
16527,2004-03-01,76383.65,0.026,N
16527,2005-03-01,79057.08,0.035,N
16527,2006-03-01,81745.02,0.034,N
16527,2007-03-01,85587.03,0.047,N
16527,2008-03-01,89866.38,0.05,N
16527,2009-03-01,91394.11,0.017,N
17036,2001-12-25,79280,0,Y
17036,2003-03-01,80548.48,0.016,N
17036,2004-03-01,82078.9,0.019,N
17036,2005-03-01,84951.66,0.035,N
17036,2006-03-01,88774.49,0.045,N
17036,2007-03-01,92769.34,0.045,N
2996,2001-12-29,74080,0,Y
2996,2003-03-01,75932,0.025,N
2996,2004-03-01,78589.62,0.035,N
2996,2005-03-01,81576.03,0.038,N
13166,2002-01-02,92070,0,Y
13166,2003-03-01,95200.38,0.034,N
13166,2004-03-01,98437.19,0.034,N
13166,2005-03-01,101291.87,0.029,N
13166,2006-03-01,105444.84,0.041,N
13166,2007-03-01,110295.3,0.046,N
13166,2008-03-01,115589.48,0.048,N
13166,2009-03-01,118363.62,0.024,N
13166,2010-03-01,121677.8,0.028,N
13166,2011-03-01,124963.1,0.027,N
13166,2012-03-01,126587.63,0.013,N
13166,2013-03-01,130385.25,0.03,N
13166,2014-03-01,132992.96,0.02,N
13166,2015-03-01,136583.77,0.027,N
13166,2016-03-01,140954.45,0.032,N
13166,2017-03-01,145042.13,0.029,N
13166,2018-03-01,150408.69,0.037,N
30201,2002-01-04,97278,0,Y
30201,2003-03-01,99320.84,0.021,N
30201,2004-03-01,103492.31,0.042,N
30201,2005-03-01,109287.88,0.056,N
30201,2006-03-01,113659.4,0.04,N
30201,2007-03-01,118546.75,0.043,N
30201,2008-03-01,124237,0.048,N
30201,2009-03-01,125852.08,0.013,N
30201,2010-03-01,128746.67,0.023,N
6357,2002-01-06,97650,0,Y
6357,2003-03-01,99505.35,0.019,N
6357,2004-03-01,102988.04,0.035,N
6357,2005-03-01,106901.58,0.038,N
6357,2006-03-01,114919.2,0.075,N
39446,2001-10-09,86400,0,Y
39446,2003-03-01,87955.2,0.018,N
39446,2004-03-01,90593.86,0.03,N
39446,2005-03-01,96210.68,0.062,N
26984,2002-01-15,92790,0,Y
26984,2003-03-01,98821.35,0.065,N
26984,2004-03-01,101193.06,0.024,N
26984,2005-03-01,103419.31,0.022,N
26984,2006-03-01,108073.18,0.045,N
26984,2007-03-01,111855.74,0.035,N
26984,2008-03-01,115211.41,0.03,N
26984,2009-03-01,118552.54,0.029,N
2760,2001-10-14,81075,0,Y
2760,2003-03-01,83020.8,0.024,N
2760,2004-03-01,85262.36,0.027,N
8009,2002-01-21,97470,0,Y
8009,2003-03-01,99321.93,0.019,N
8009,2004-03-01,101209.05,0.019,N
8009,2005-03-01,105965.87,0.047,N
8009,2006-03-01,112747.69,0.064,N
8009,2007-03-01,119625.3,0.061,N
8009,2008-03-01,126802.81,0.06,N
8009,2009-03-01,130606.9,0.03,N
8009,2010-03-01,134263.89,0.028,N
8009,2011-03-01,136680.64,0.018,N
8009,2012-03-01,142421.23,0.042,N
41357,2002-01-29,94680,0,Y
41357,2003-03-01,97615.08,0.031,N
41357,2004-03-01,102105.37,0.046,N
41357,2005-03-01,107721.17,0.055,N
41357,2006-03-01,114076.72,0.059,N
41357,2007-03-01,118297.56,0.037,N
41357,2008-03-01,123266.05,0.042,N
33373,2002-02-01,89100,0,Y
33373,2003-03-01,90703.8,0.018,N
33373,2004-03-01,92064.36,0.015,N
33373,2005-03-01,95378.67,0.036,N
33373,2006-03-01,101196.77,0.061,N
33373,2007-03-01,105649.43,0.044,N
33373,2008-03-01,111671.45,0.057,N
33373,2009-03-01,113346.52,0.015,N
33373,2010-03-01,117426.99,0.036,N
33373,2011-03-01,119658.11,0.019,N
33373,2012-03-01,122769.22,0.026,N
33373,2013-03-01,129398.76,0.054,N
33373,2014-03-01,131986.73,0.02,N
33373,2015-03-01,137794.15,0.044,N
14893,2002-02-03,76125,0,Y
14893,2003-03-01,77723.63,0.021,N
14893,2004-03-01,82697.94,0.064,N
14893,2005-03-01,84930.78,0.027,N
14893,2006-03-01,88752.67,0.045,N
14893,2007-03-01,91770.26,0.034,N
14893,2008-03-01,95716.38,0.043,N
14893,2009-03-01,99257.88,0.037,N
14893,2010-03-01,103724.49,0.045,N
14893,2011-03-01,108080.92,0.042,N
14893,2012-03-01,110999.1,0.027,N
14893,2013-03-01,112442.09,0.013,N
14893,2014-03-01,117277.1,0.043,N
14893,2015-03-01,121147.24,0.033,N
14893,2016-03-01,128416.08,0.06,N
14893,2017-03-01,131754.9,0.026,N
20530,2001-11-02,91710,0,Y
20530,2003-03-01,97029.18,0.058,N
25826,2002-02-07,68700,0,Y
25826,2003-03-01,71035.8,0.034,N
25826,2004-03-01,72811.7,0.025,N
25826,2005-03-01,75505.73,0.037,N
25826,2006-03-01,78374.95,0.038,N
25826,2007-03-01,84331.44,0.076,N
25826,2008-03-01,89475.66,0.061,N
25826,2009-03-01,91444.12,0.022,N
25826,2010-03-01,94187.45,0.03,N
25826,2011-03-01,96918.88,0.029,N
25826,2012-03-01,100407.96,0.036,N
25826,2013-03-01,101713.27,0.013,N
25826,2014-03-01,103950.96,0.022,N
10708,2001-11-08,640200,0,Y
10708,2003-03-01,677971.8,0.059,N
10708,2004-03-01,692887.18,0.022,N
10708,2005-03-01,717138.23,0.035,N
34186,2001-11-09,69825,0,Y
34186,2003-03-01,72478.35,0.038,N
34186,2004-03-01,74290.31,0.025,N
34186,2005-03-01,76370.44,0.028,N
34186,2006-03-01,81258.15,0.064,N
34186,2007-03-01,86133.63,0.06,N
34186,2008-03-01,90440.32,0.05,N
34186,2009-03-01,91525.6,0.012,N
34186,2010-03-01,96559.51,0.055,N
41376,2001-11-10,81760,0,Y
41376,2003-03-01,85848,0.05,N
41376,2004-03-01,91084.73,0.061,N
41376,2005-03-01,94728.12,0.04,N
41376,2006-03-01,97664.69,0.031,N
19492,2002-02-09,190200,0,Y
19492,2003-03-01,194194.2,0.021,N
19492,2004-03-01,203127.13,0.046,N
23061,2002-02-11,83700,0,Y
23061,2003-03-01,86043.6,0.028,N
39306,2002-02-13,97464,0,Y
39306,2003-03-01,101849.88,0.045,N
39306,2004-03-01,106025.73,0.041,N
17511,2002-02-15,82080,0,Y
17511,2003-03-01,84132,0.025,N
35309,2002-02-20,158400,0,Y
35309,2003-03-01,163152,0.03,N
21009,2001-11-17,148800,0,Y
21009,2003-03-01,154156.8,0.036,N
21009,2004-03-01,157856.56,0.024,N
21009,2005-03-01,165433.68,0.048,N
25886,2001-11-17,72000,0,Y
25886,2003-03-01,74448,0.034,N
25886,2004-03-01,77872.61,0.046,N
25886,2005-03-01,80598.15,0.035,N
25886,2006-03-01,84386.26,0.047,N
25886,2007-03-01,89871.37,0.065,N
25886,2008-03-01,93466.22,0.04,N
25886,2009-03-01,97672.2,0.045,N
25886,2010-03-01,100504.7,0.029,N
25886,2011-03-01,103519.84,0.03,N
25886,2012-03-01,106521.91,0.029,N
25886,2013-03-01,109291.48,0.026,N
25886,2014-03-01,113663.14,0.04,N
25886,2015-03-01,116732.05,0.027,N
25886,2016-03-01,118249.57,0.013,N
25886,2017-03-01,121797.05,0.03,N
23180,2001-11-21,73275,0,Y
23180,2003-03-01,74887.05,0.022,N
23180,2004-03-01,77208.55,0.031,N
23180,2005-03-01,79988.06,0.036,N
23180,2006-03-01,85347.26,0.067,N
19856,2002-02-23,81600,0,Y
19856,2003-03-01,84048,0.03,N
19856,2004-03-01,87998.26,0.047,N
19856,2005-03-01,90022.22,0.023,N
19856,2006-03-01,94613.35,0.051,N
19856,2007-03-01,99249.4,0.049,N
19856,2008-03-01,103020.88,0.038,N
19856,2009-03-01,107656.82,0.045,N
19856,2010-03-01,112070.75,0.041,N
22241,2002-02-25,100812,0,Y
22241,2003-03-01,105348.54,0.045,N
22241,2004-03-01,109667.83,0.041,N
22241,2005-03-01,115480.23,0.053,N
22241,2006-03-01,119637.51,0.036,N
22241,2007-03-01,126815.76,0.06,N
22241,2008-03-01,132776.1,0.047,N
22241,2009-03-01,138352.7,0.042,N
22241,2010-03-01,143886.81,0.04,N
22241,2011-03-01,147052.32,0.022,N
22241,2012-03-01,151169.78,0.028,N
22241,2013-03-01,153437.33,0.015,N
22241,2014-03-01,155278.58,0.012,N
22241,2015-03-01,158539.43,0.021,N
14464,2002-02-28,55920,0,Y
14464,2003-03-01,56814.72,0.016,N
14464,2004-03-01,58064.64,0.022,N
14464,2005-03-01,61258.2,0.055,N
14464,2006-03-01,63340.98,0.034,N
14464,2007-03-01,65367.89,0.032,N
14464,2008-03-01,68374.81,0.046,N
14464,2009-03-01,71383.3,0.044,N
30029,2002-03-02,77520,0,Y
30029,2003-03-01,79690.56,0.028,N
10402,2001-12-04,86240,0,Y
10402,2003-03-01,91586.88,0.062,N
10402,2004-03-01,94426.07,0.031,N
10402,2005-03-01,98014.26,0.038,N
10402,2006-03-01,102424.91,0.045,N
10402,2007-03-01,108980.1,0.064,N
10402,2008-03-01,113775.22,0.044,N
10402,2009-03-01,116960.93,0.028,N
10402,2010-03-01,118364.46,0.012,N
10402,2011-03-01,119903.2,0.013,N
30051,2001-12-14,81675,0,Y
30051,2003-03-01,83553.53,0.023,N
30051,2004-03-01,85642.36,0.025,N
30051,2005-03-01,90866.55,0.061,N
36145,2001-12-17,196400,0,Y
36145,2003-03-01,196400,0,N
36145,2004-03-01,200720.8,0.022,N
36145,2005-03-01,208548.91,0.039,N
36145,2006-03-01,215431.03,0.033,N
34849,2002-03-19,79725,0,Y
34849,2003-03-01,82355.93,0.033,N
34849,2004-03-01,84250.11,0.023,N
34849,2005-03-01,87283.12,0.036,N
34849,2006-03-01,90687.16,0.039,N
34849,2007-03-01,94768.08,0.045,N
34849,2008-03-01,98084.96,0.035,N
36124,2002-03-24,85840,0,Y
36124,2003-03-01,87470.96,0.019,N
22773,2002-04-03,74960,0,Y
22773,2003-03-01,76159.36,0.016,N
22773,2004-03-01,80881.24,0.062,N
22773,2005-03-01,82822.39,0.024,N
22773,2006-03-01,88619.96,0.07,N
22773,2007-03-01,91721.66,0.035,N
22773,2008-03-01,96307.74,0.05,N
22773,2009-03-01,97944.97,0.017,N
22773,2010-03-01,100687.43,0.028,N
22773,2011-03-01,104312.18,0.036,N
22773,2012-03-01,106294.11,0.019,N
22773,2013-03-01,108419.99,0.02,N
15504,2002-04-05,552000,0,Y
15504,2003-03-01,564144,0.022,N
15504,2004-03-01,573170.3,0.016,N
15504,2005-03-01,590938.58,0.031,N
15504,2006-03-01,621667.39,0.052,N
15504,2007-03-01,662075.77,0.065,N
29164,2002-04-05,210200,0,Y
29164,2003-03-01,217136.6,0.033,N
29164,2004-03-01,224519.24,0.034,N
29164,2005-03-01,234847.13,0.046,N
293,2002-01-05,77175,0,Y
293,2003-03-01,80184.83,0.039,N
293,2004-03-01,83231.85,0.038,N
4851,2002-01-06,216400,0,Y
4851,2003-03-01,223757.6,0.034,N
4851,2004-03-01,228904.02,0.023,N
4851,2005-03-01,237144.57,0.036,N
4851,2006-03-01,252558.97,0.065,N
4851,2007-03-01,268470.18,0.063,N
4851,2008-03-01,278672.05,0.038,N
21637,2002-04-08,154350,0,Y
21637,2003-03-01,158054.4,0.024,N
21637,2004-03-01,165008.79,0.044,N
21637,2005-03-01,170619.09,0.034,N
21637,2006-03-01,177443.86,0.04,N
21637,2007-03-01,184896.5,0.042,N
21637,2008-03-01,190628.29,0.031,N
21637,2009-03-01,194250.23,0.019,N
7271,2002-04-11,80625,0,Y
7271,2003-03-01,83769.38,0.039,N
29298,2002-04-15,86850,0,Y
29298,2003-03-01,88934.4,0.024,N
29298,2004-03-01,91958.17,0.034,N
29298,2005-03-01,95268.66,0.036,N
29298,2006-03-01,95268.66,0,N
29298,2007-03-01,98698.34,0.036,N
24988,2002-01-16,191400,0,Y
24988,2003-03-01,195610.8,0.022,N
24988,2004-03-01,201479.12,0.03,N
24988,2005-03-01,214776.75,0.066,N
24988,2006-03-01,224012.15,0.043,N
24988,2007-03-01,237900.9,0.062,N
24988,2008-03-01,245037.93,0.03,N
24988,2009-03-01,252144.03,0.029,N
24988,2010-03-01,263490.51,0.045,N
44898,2002-01-16,580200,0,Y
44898,2003-03-01,610950.6,0.053,N
8693,2002-01-21,196400,0,Y
8693,2003-03-01,199346,0.015,N
43287,2002-01-21,87280,0,Y
43287,2003-03-01,89462,0.025,N
43287,2004-03-01,91698.55,0.025,N
43287,2005-03-01,97934.05,0.068,N
43287,2006-03-01,102634.89,0.048,N
43287,2007-03-01,107766.63,0.05,N
43287,2008-03-01,113154.96,0.05,N
43287,2009-03-01,116096.99,0.026,N
2397,2002-04-30,67725,0,Y
2397,2003-03-01,69350.4,0.024,N
2397,2004-03-01,70598.71,0.018,N
2397,2005-03-01,73069.66,0.035,N
2397,2006-03-01,75407.89,0.032,N
32835,2002-04-30,94950,0,Y
32835,2003-03-01,96374.25,0.015,N
44774,2002-01-28,79125,0,Y
44774,2003-03-01,80311.88,0.015,N
44774,2004-03-01,82721.23,0.03,N
44774,2005-03-01,84623.82,0.023,N
44774,2006-03-01,89870.5,0.062,N
44774,2007-03-01,95622.21,0.064,N
44774,2008-03-01,99447.1,0.04,N
44774,2009-03-01,101137.7,0.017,N
44774,2010-03-01,103767.28,0.026,N
44774,2011-03-01,107399.13,0.035,N
10910,2002-01-29,74720,0,Y
10910,2003-03-01,76812.16,0.028,N
10910,2004-03-01,78425.22,0.021,N
10910,2005-03-01,83914.98,0.07,N
10910,2006-03-01,89705.11,0.069,N
10910,2007-03-01,94100.66,0.049,N
10910,2008-03-01,98429.3,0.046,N
10910,2009-03-01,101480.6,0.031,N
10910,2010-03-01,103814.66,0.023,N
10910,2011-03-01,109005.39,0.05,N
10910,2012-03-01,110967.49,0.018,N
10910,2013-03-01,114962.32,0.036,N
10910,2014-03-01,118296.22,0.029,N
10910,2015-03-01,123028.07,0.04,N
10910,2016-03-01,125857.72,0.023,N
10910,2017-03-01,127116.3,0.01,N
6596,2002-05-05,73280,0,Y
6596,2003-03-01,74818.88,0.021,N
6596,2004-03-01,77063.45,0.03,N
6596,2005-03-01,79914.79,0.037,N
6596,2006-03-01,83111.39,0.04,N
27146,2002-05-06,97650,0,Y
27146,2003-03-01,102923.1,0.054,N
27146,2004-03-01,102923.1,0,N
19362,2002-02-06,76650,0,Y
19362,2003-03-01,80175.9,0.046,N
19362,2004-03-01,81458.71,0.016,N
19362,2005-03-01,84391.23,0.036,N
4862,2002-02-07,95418,0,Y
4862,2003-03-01,97898.87,0.026,N
4862,2004-03-01,102793.81,0.05,N
13533,2002-02-15,184400,0,Y
13533,2003-03-01,189010,0.025,N
13533,2004-03-01,189010,0,N
13533,2005-03-01,196948.42,0.042,N
13533,2006-03-01,204826.36,0.04,N
13533,2007-03-01,213019.41,0.04,N
13533,2008-03-01,222605.28,0.045,N
13533,2009-03-01,232845.13,0.046,N
13533,2010-03-01,237269.19,0.019,N
13533,2011-03-01,243912.72,0.028,N
13533,2012-03-01,258547.49,0.06,N
13533,2013-03-01,269147.93,0.041,N
38338,2002-02-22,197000,0,Y
38338,2003-03-01,201728,0.024,N
38338,2004-03-01,204955.65,0.016,N
38338,2005-03-01,216023.25,0.054,N
38338,2006-03-01,225744.3,0.045,N
38338,2007-03-01,240191.93,0.064,N
38338,2008-03-01,251240.76,0.046,N
29365,2002-02-22,75375,0,Y
29365,2003-03-01,77184,0.024,N
29365,2004-03-01,78804.86,0.021,N
