employee_num,desk_id,desk_id_start_date,desk_id_end_date,termination_flag,promotion_flag
33484,665,2007-09-18,2009-01-14,1,0
15615,104,2007-09-19,2011-01-19,0,0
44473,332,2007-09-20,2009-08-31,0,1
3035,238,2007-06-07,2012-02-23,1,1
25160,705,2007-06-07,2010-04-16,0,1
6717,609,2007-06-07,2009-09-10,0,0
21855,211,2007-06-08,2008-07-08,0,1
4266,1106,2007-06-12,2008-08-17,0,0
38546,889,2007-06-13,2009-03-05,0,0
19465,713,2007-06-13,2008-04-26,1,0
37658,71,2007-06-18,2009-02-21,0,0
25313,139,2007-06-20,2011-03-01,1,1
9306,158,2007-09-21,2010-12-19,0,0
40611,724,2007-09-21,2009-11-29,1,1
37298,567,2007-06-22,2011-01-02,1,1
44388,994,2007-09-22,2009-04-13,0,0
954,427,2007-09-25,2009-10-01,0,1
433,693,2007-06-24,2010-09-14,1,1
17393,381,2007-06-27,2009-07-07,0,1
19460,369,2007-06-27,2008-11-05,1,0
23287,1048,2007-09-28,2009-04-01,0,0
23748,356,2007-09-28,2011-08-29,0,0
10169,899,2007-09-30,2010-12-14,0,1
37206,1156,2007-07-02,2008-08-08,0,0
20505,602,2007-10-02,2011-05-14,0,1
3509,106,2007-10-03,2013-05-09,1,0
26830,180,2007-10-03,2009-11-03,1,0
2694,533,2007-10-03,2008-04-16,0,1
32057,1076,2007-10-04,2012-06-01,1,0
26805,1184,2007-10-04,2009-12-21,0,0
31950,455,2007-10-06,2009-04-28,0,1
2539,858,2007-07-07,2009-02-03,0,1
28792,433,2007-10-09,2008-11-08,0,0
29984,1072,2007-10-10,2009-09-23,0,1
25847,221,2007-07-11,2011-01-28,0,1
32196,1223,2007-10-11,2012-03-04,1,0
18255,1226,2007-10-11,2010-06-15,1,0
35339,1059,2007-10-15,2008-08-24,0,0
10618,305,2007-10-15,2011-04-14,0,0
30009,315,2007-10-15,2009-11-30,0,0
39194,1142,2007-10-17,2011-10-21,0,1
7617,990,2007-07-16,2010-05-08,1,0
2128,318,2007-07-17,2009-05-19,1,0
25004,19,2007-07-17,2008-02-22,1,0
8889,756,2007-07-18,2011-09-16,1,0
41925,259,2007-10-17,2011-12-07,0,1
22528,1193,2007-10-17,2009-03-29,0,1
29300,887,2007-10-17,2011-02-26,0,0
21050,864,2007-10-18,2009-08-07,1,1
25034,1200,2007-10-20,2011-08-12,0,0
3059,220,2007-10-20,2012-01-18,1,0
22295,919,2007-10-20,2010-03-21,1,0
2959,1005,2007-10-20,2009-04-09,0,0
21819,1035,2007-10-22,2008-09-26,0,0
44892,830,2007-10-23,2012-12-27,0,0
31027,824,2007-10-23,2009-03-08,0,0
43287,361,2007-10-23,2010-02-15,1,0
14729,347,2007-10-23,2011-05-20,0,0
33805,963,2007-10-25,2009-11-04,0,0
43108,848,2007-10-25,2009-02-05,1,0
11387,282,2007-10-25,2008-03-30,1,0
33121,182,2007-10-26,2010-07-04,1,0
43894,849,2007-10-27,2008-06-15,1,1
31400,1164,2007-07-24,2008-05-15,0,1
6690,880,2007-07-25,2010-08-20,0,1
43134,902,2007-07-26,2009-12-05,0,0
44398,31,2007-07-27,2009-08-24,0,1
31753,472,2007-07-27,2011-03-12,0,0
41883,298,2007-07-27,2009-09-05,0,0
17113,468,2007-07-29,2009-01-25,0,0
17369,1155,2007-07-31,2008-01-19,0,1
42387,105,2007-10-30,2011-01-08,1,0
178,90,2007-10-30,2013-02-13,0,0
2737,181,2007-10-30,2008-09-26,1,0
13413,1161,2007-11-02,2010-04-27,0,0
40874,1159,2007-11-02,2011-03-16,0,0
33988,116,2007-11-04,2008-11-12,0,0
26914,170,2007-11-04,2008-06-15,0,0
36226,99,2007-11-04,2011-05-19,0,0
37144,501,2007-11-07,2009-01-11,0,0
38822,228,2007-08-02,2011-09-13,0,1
12372,261,2007-08-02,2008-03-07,0,0
25435,143,2007-11-09,2010-09-27,0,0
23418,1099,2007-11-10,2008-08-02,0,0
29949,55,2007-11-11,2010-07-02,0,0
9491,515,2007-11-11,2008-05-15,1,0
20550,1165,2007-11-11,2009-03-17,1,1
25794,629,2007-08-11,2009-11-07,0,0
24517,1221,2007-11-11,2008-10-10,1,0
3587,1225,2007-11-11,2009-10-17,1,0
33972,1053,2007-11-12,2009-03-09,0,1
24726,794,2007-08-15,2008-04-16,0,0
12996,970,2007-11-14,2010-01-11,0,0
2598,968,2007-11-14,2010-10-01,0,0
2816,397,2007-11-15,2008-05-27,1,0
11982,391,2007-11-15,2008-05-21,1,0
34383,647,2007-11-16,2009-05-25,0,0
39420,651,2007-11-16,2014-12-12,0,0
44610,497,2007-11-18,2009-09-08,1,0
6846,500,2007-11-18,2012-06-01,1,0
25779,1185,2007-11-19,2010-04-10,0,0
40808,1182,2007-11-19,2011-10-06,0,0
25493,11,2007-11-22,2009-08-01,0,0
37776,973,2007-11-22,2010-03-06,0,1
18286,1001,2007-08-16,2009-12-03,0,0
2853,735,2007-08-18,2009-06-14,0,1
26793,589,2007-11-25,2008-10-31,1,1
9968,8,2007-08-25,2008-07-11,0,1
5453,561,2007-08-28,2011-01-13,1,0
24490,1100,2007-11-27,2010-08-02,1,0
25597,243,2007-08-29,2008-03-07,1,0
17110,377,2007-09-01,2011-03-23,0,1
35950,634,2007-09-01,2009-09-20,0,0
14663,385,2007-09-01,2012-03-21,0,0
33978,701,2007-09-02,2009-10-25,1,1
32443,528,2007-09-03,2009-09-04,1,0
27294,610,2007-09-03,2009-03-17,0,0
16051,312,2007-12-03,2009-12-09,0,0
15845,222,2007-12-05,2011-01-21,0,1
18687,320,2007-09-04,2009-08-18,0,0
25864,75,2007-12-05,2009-10-25,0,0
31864,435,2007-12-05,2008-05-26,1,0
22830,430,2007-12-05,2008-11-20,0,0
44859,625,2007-12-07,2011-05-22,1,1
4546,566,2007-12-10,2009-02-02,0,1
25019,1051,2007-12-10,2008-03-12,0,0
14988,1098,2007-12-11,2008-06-27,1,0
44090,1220,2007-12-11,2008-10-11,0,0
39528,1190,2007-12-13,2009-08-28,0,0
43065,250,2007-12-13,2008-11-20,1,0
2725,1042,2007-12-15,2011-12-08,0,0
7023,966,2007-12-15,2011-10-02,1,0
8220,161,2007-12-16,2009-12-13,0,0
4057,129,2007-12-16,2010-03-18,0,0
20361,287,2007-12-17,2008-12-10,0,0
10277,207,2007-12-18,2010-08-20,0,1
23172,868,2007-09-15,2009-07-08,0,0
40740,894,2007-09-16,2011-11-30,0,1
12668,697,2007-09-17,2009-01-26,0,0
10565,748,2007-09-18,2009-05-30,1,1
18824,193,2007-12-22,2010-09-06,0,0
33312,1082,2007-12-22,2009-05-09,0,0
10862,257,2007-12-22,2011-10-30,0,0
7682,1058,2007-12-24,2012-12-13,0,0
24497,236,2007-12-24,2010-03-03,0,0
15673,743,2007-12-26,2010-03-04,0,1
13870,1178,2007-09-20,2009-08-01,0,1
39204,866,2007-09-21,2009-08-07,0,1
7856,130,2007-09-21,2010-11-11,0,0
10057,559,2007-09-23,2008-09-06,0,0
14285,69,2007-09-25,2011-07-28,0,0
8531,491,2007-12-30,2009-09-22,0,0
35821,790,2007-12-31,2010-07-17,0,0
19572,156,2008-01-02,2009-07-28,1,0
30353,79,2008-01-02,2010-10-14,1,0
12382,192,2008-01-03,2013-01-22,1,0
27890,1057,2008-01-04,2010-10-31,0,0
34895,313,2008-01-04,2011-01-15,0,0
15685,1201,2008-01-05,2012-05-13,0,0
9354,1198,2008-01-05,2010-02-22,0,0
34091,752,2008-01-06,2008-12-24,1,1
34563,621,2007-10-02,2009-01-22,1,0
37780,5,2007-10-05,2008-06-24,0,1
23999,982,2007-10-07,2008-07-20,0,1
3689,406,2008-01-11,2009-07-26,0,0
43754,405,2008-01-11,2010-08-05,0,0
44678,983,2008-01-13,2009-05-05,1,1
6531,436,2007-10-09,2010-09-29,0,0
35719,323,2008-01-16,2010-03-11,0,1
4550,635,2007-10-16,2010-05-16,0,0
18224,909,2007-10-17,2008-01-25,0,0
20876,333,2008-01-16,2011-08-17,1,1
8768,490,2008-01-18,2010-09-12,1,0
9258,489,2008-01-18,2009-03-17,0,0
16298,921,2008-01-19,2009-05-15,0,0
40110,914,2008-01-19,2011-03-11,1,0
42117,98,2008-01-20,2009-04-04,0,1
17369,1155,2008-01-20,2008-04-23,0,1
41433,278,2008-01-20,2009-05-23,0,0
10790,275,2008-01-20,2012-12-02,0,0
8024,122,2008-01-22,2011-07-20,0,0
13606,960,2008-01-23,2011-12-20,0,0
34186,662,2008-01-24,2010-06-18,1,1
35951,843,2007-10-23,2011-05-07,0,0
28396,885,2007-10-26,2009-04-08,1,1
42653,552,2007-10-27,2010-06-02,0,0
34630,944,2008-01-26,2008-10-16,0,0
22918,967,2008-01-26,2010-12-04,0,0
35310,987,2008-01-30,2010-06-23,0,0
21649,984,2008-01-30,2009-07-22,0,0
13967,43,2008-01-31,2013-05-28,0,0
2255,841,2008-02-01,2009-09-09,0,1
43298,1022,2007-10-28,2012-01-26,0,1
13372,1029,2007-10-29,2010-12-16,0,1
10566,265,2007-10-30,2009-02-03,0,0
30759,734,2007-11-02,2008-12-26,1,1
16541,232,2008-02-04,2014-04-15,0,0
13433,806,2008-02-04,2011-05-02,0,0
7683,1180,2008-02-04,2012-06-19,0,0
23485,400,2008-02-05,2011-03-10,1,0
8102,460,2008-02-06,2013-11-06,0,1
24332,465,2007-11-04,2008-12-23,0,0
7439,773,2007-11-07,2010-04-26,0,0
31879,691,2008-02-08,2010-02-10,0,1
18249,821,2007-11-10,2010-09-28,0,0
17537,504,2007-11-11,2010-06-28,0,0
13533,174,2008-02-10,2008-09-25,0,0
2145,155,2008-02-12,2009-05-21,0,0
7217,140,2008-02-14,2009-08-02,0,0
7010,162,2008-02-14,2010-09-30,1,0
34906,1121,2008-02-15,2010-03-29,1,1
18672,793,2007-11-14,2010-04-17,1,0
43492,852,2007-11-16,2010-06-25,1,1
744,1109,2007-11-18,2010-06-21,1,1
33158,1157,2008-02-25,2010-09-22,1,1
32894,812,2007-11-21,2011-05-28,0,0
10542,45,2007-11-22,2009-09-23,0,0
9659,393,2007-11-24,2010-02-01,1,0
33604,719,2007-11-24,2008-07-26,1,0
38015,1033,2007-11-25,2008-04-28,0,0
1102,505,2008-02-25,2009-01-07,1,0
10910,931,2008-02-26,2010-11-27,0,1
5216,714,2007-11-27,2010-05-19,0,0
18053,732,2008-02-27,2013-01-07,1,0
36589,730,2008-02-27,2011-03-02,0,0
16392,422,2008-02-29,2012-12-31,1,1
20975,739,2007-11-30,2010-04-10,0,0
6377,612,2007-11-30,2012-08-19,0,0
23037,526,2007-12-01,2010-11-06,1,1
20157,947,2008-03-04,2010-03-07,0,1
35221,128,2008-03-05,2012-07-29,1,1
14991,1211,2008-03-06,2008-06-25,0,0
44073,19,2008-03-07,2009-12-09,0,0
22820,658,2008-03-08,2012-03-01,1,1
34047,1116,2008-03-08,2011-07-02,1,1
12372,261,2008-03-08,2011-11-03,0,1
18185,646,2008-03-09,2008-10-06,0,1
24527,981,2008-03-10,2011-11-22,0,1
20549,1006,2008-03-11,2010-04-19,0,1
25019,210,2008-03-13,2008-07-06,1,0
10164,1051,2008-03-13,2010-06-14,0,0
3563,243,2008-03-14,2010-01-19,0,0
41911,836,2008-03-14,2013-07-29,0,0
9896,475,2008-03-16,2010-07-02,0,0
2812,477,2008-03-16,2011-05-10,0,0
32344,906,2008-03-17,2010-05-30,0,1
17630,541,2007-12-15,2012-09-04,0,1
20214,950,2007-12-16,2012-09-04,0,0
42972,1206,2007-12-17,2012-06-11,1,0
27435,897,2007-12-18,2011-11-07,0,1
43185,918,2008-03-20,2009-04-20,0,0
37645,928,2008-03-20,2010-05-29,0,0
38690,20,2008-03-21,2009-07-31,1,0
19541,48,2008-03-21,2011-08-20,1,0
12585,816,2008-03-24,2010-06-11,1,1
7864,353,2007-12-19,2011-03-27,1,1
414,223,2007-12-19,2009-10-28,0,0
9294,784,2007-12-22,2010-06-02,0,0
27231,556,2007-12-23,2013-05-28,0,1
11353,1188,2007-12-24,2014-04-03,1,0
39967,281,2008-03-27,2010-08-31,0,1
21637,860,2007-12-28,2009-11-15,1,1
39991,527,2008-03-30,2010-12-20,0,1
21534,787,2007-12-31,2011-11-02,1,0
19766,365,2008-04-01,2009-01-21,1,0
656,371,2008-04-01,2009-06-01,0,0
37413,237,2008-04-04,2011-07-17,0,0
6828,101,2008-04-05,2011-10-24,0,0
28977,1027,2008-04-06,2008-11-27,1,1
7709,978,2008-01-02,2013-03-15,0,1
1875,163,2008-01-03,2010-03-11,0,0
7587,386,2008-01-05,2010-11-19,0,1
29919,1214,2008-01-06,2008-12-12,0,1
31014,247,2008-04-08,2010-06-03,0,0
20525,686,2008-04-08,2013-04-19,0,1
44529,958,2008-01-08,2013-03-29,0,0
28683,591,2008-04-10,2010-01-30,1,1
36400,74,2008-01-11,2011-10-06,0,1
13064,322,2008-04-12,2012-08-06,0,0
39033,299,2008-04-13,2011-03-10,1,1
33587,575,2008-04-13,2008-09-04,1,0
32513,578,2008-04-13,2009-02-28,0,0
26802,579,2008-04-15,2013-10-04,0,1
14480,132,2008-04-16,2008-12-11,0,0
3543,138,2008-04-17,2011-09-14,0,0
2694,533,2008-04-17,2012-05-23,0,1
24726,794,2008-04-17,2009-11-06,0,1
24113,1068,2008-01-19,2010-03-05,1,1
23898,1016,2008-04-19,2013-01-28,0,1
34487,941,2008-04-19,2009-12-01,1,0
31490,939,2008-04-19,2008-10-11,1,0
35963,1133,2008-04-20,2010-08-27,0,0
40914,309,2008-04-20,2011-07-18,1,0
11625,1019,2008-04-22,2009-09-01,1,0
3618,975,2008-04-23,2009-05-26,1,1
20052,1023,2008-01-20,2010-10-10,0,1
22456,873,2008-01-21,2012-11-30,0,0
20595,84,2008-01-22,2014-10-26,0,0
7938,1041,2008-04-24,2010-09-08,0,0
42875,775,2008-04-24,2010-06-21,0,0
9224,1112,2008-04-24,2010-03-04,1,1
30550,877,2008-04-24,2011-11-26,0,0
17369,1155,2008-04-24,2008-08-24,1,1
5585,234,2008-04-25,2012-07-21,0,0
38079,1049,2008-04-25,2011-04-10,1,0
28799,884,2008-04-26,2011-03-26,0,0
10136,883,2008-04-26,2010-08-11,1,0
6622,882,2008-04-27,2008-11-11,1,0
17370,900,2008-04-27,2009-10-13,0,0
38968,808,2008-04-30,2011-10-10,1,0
31593,1222,2008-04-30,2008-09-07,1,0
39159,388,2008-05-03,2014-06-03,1,0
4517,1137,2008-05-04,2010-06-22,0,0
31775,337,2008-05-04,2012-10-03,0,0
13086,741,2008-05-05,2010-04-03,1,0
12264,574,2008-05-06,2012-12-20,0,1
18224,909,2008-01-26,2009-11-03,0,1
4173,765,2008-01-31,2010-08-15,1,1
20604,42,2008-01-31,2009-01-16,0,0
31463,935,2008-02-01,2010-12-08,0,1
37027,856,2008-02-02,2011-03-15,0,1
9374,493,2008-02-03,2015-06-20,1,0
120,329,2008-02-04,2011-06-02,0,0
23885,722,2008-02-05,2010-04-05,1,0
44003,402,2008-02-05,2010-06-26,1,0
20884,840,2008-05-09,2011-08-25,0,0
25111,1107,2008-05-09,2008-10-14,1,0
3624,277,2008-05-11,2014-11-17,0,1
29899,614,2008-02-14,2012-10-16,0,0
43522,1066,2008-05-15,2009-08-12,0,1
31400,246,2008-05-16,2010-03-30,0,0
32021,1164,2008-05-16,2008-11-22,0,0
10135,54,2008-05-18,2015-10-17,0,0
4385,114,2008-05-19,2011-12-04,0,0
21842,146,2008-05-19,2010-08-20,0,0
39635,110,2008-05-21,2010-01-26,0,0
17522,100,2008-05-21,2014-05-27,1,0
35325,769,2008-05-23,2010-09-05,0,0
37147,834,2008-05-25,2011-10-08,0,1
10364,712,2008-02-17,2010-07-25,0,1
3724,514,2008-02-25,2010-03-09,0,0
29442,466,2008-05-26,2010-06-19,0,0
41033,1205,2008-05-27,2009-05-25,0,1
14057,515,2008-05-28,2010-07-28,0,0
15281,503,2008-05-28,2010-05-02,1,0
39386,1065,2008-05-31,2010-11-08,0,1
8593,699,2008-02-28,2010-10-11,0,1
40685,164,2008-02-29,2014-10-21,1,0
24988,173,2008-03-01,2010-06-15,1,1
1147,209,2008-06-03,2012-11-26,1,0
34965,212,2008-06-03,2010-04-04,0,0
11474,88,2008-06-04,2010-05-07,0,0
42486,241,2008-06-04,2011-08-19,0,0
35409,957,2008-06-05,2011-10-06,1,0
24310,509,2008-06-07,2013-01-15,1,0
19273,109,2008-06-11,2010-07-14,0,0
7410,1167,2008-06-11,2011-06-02,1,1
18369,809,2008-03-06,2011-01-12,0,0
15215,264,2008-06-12,2010-07-08,1,1
28877,555,2008-03-14,2010-01-05,0,1
21695,1215,2008-06-13,2011-01-13,0,0
14158,276,2008-06-13,2011-02-02,0,0
22788,980,2008-06-14,2009-08-02,0,1
32143,708,2008-03-15,2010-04-09,1,1
26914,135,2008-06-16,2009-08-12,0,0
6021,170,2008-06-16,2009-04-18,1,0
34868,953,2008-06-17,2010-06-14,1,0
16311,934,2008-06-17,2009-03-07,1,0
35320,142,2008-06-20,2009-03-18,1,0
12652,346,2008-06-20,2008-11-05,1,1
9280,659,2008-03-17,2009-11-25,1,1
21817,2,2008-03-20,2010-09-16,0,0
18707,375,2008-03-21,2010-08-23,0,1
44587,482,2008-06-22,2009-12-20,1,1
18445,203,2008-03-23,2012-07-08,1,1
37780,5,2008-06-25,2015-06-26,0,1
1463,849,2008-06-26,2010-12-08,0,0
1770,344,2008-06-26,2011-08-21,0,0
14991,1153,2008-06-26,2010-12-06,0,0
35459,569,2008-06-29,2010-07-15,0,1
4718,445,2008-03-26,2008-11-10,0,1
20001,244,2008-03-28,2010-07-29,0,1
40327,159,2008-07-01,2013-11-13,1,0
34276,397,2008-07-01,2011-02-20,1,0
31916,282,2008-03-31,2010-06-11,0,0
21838,145,2008-04-05,2010-07-12,0,0
22122,293,2008-07-02,2011-11-25,0,1
35086,1098,2008-07-06,2009-04-09,0,0
10674,274,2008-07-06,2011-01-27,0,1
3323,723,2008-04-06,2012-02-06,0,0
14305,169,2008-04-07,2010-07-28,0,1
39966,370,2008-07-08,2011-01-08,1,1
5662,986,2008-07-08,2009-11-05,0,0
21855,210,2008-07-09,2011-05-19,1,0
8829,481,2008-07-09,2010-09-30,1,1
3920,1146,2008-07-11,2010-02-02,0,0
41353,1163,2008-07-11,2009-11-12,0,0
42405,117,2008-07-12,2010-10-13,0,0
10851,184,2008-07-12,2011-05-06,1,0
9968,8,2008-07-12,2011-11-10,0,1
16730,664,2008-07-14,2012-08-30,1,1
10064,328,2008-04-12,2010-08-10,0,0
10746,211,2008-07-18,2011-07-17,0,0
33191,338,2008-07-18,2011-02-08,0,0
40300,1179,2008-07-20,2011-08-04,0,1
10813,421,2008-04-20,2010-06-22,1,1
1197,188,2008-07-21,2010-01-20,0,0
23999,913,2008-07-21,2010-11-04,0,0
27534,982,2008-07-21,2010-07-25,0,0
3245,267,2008-07-24,2009-09-30,0,0
4405,1126,2008-07-24,2010-02-13,0,0
29405,303,2008-07-24,2011-10-03,0,1
34113,1036,2008-04-24,2012-05-21,0,0
20237,778,2008-04-24,2009-07-29,0,0
22773,255,2008-07-24,2009-12-26,0,0
6217,571,2008-07-26,2010-01-27,0,1
32586,713,2008-04-27,2010-01-23,0,0
26984,1211,2008-07-27,2010-01-26,1,0
24321,1044,2008-07-27,2011-09-11,1,0
32142,1134,2008-07-28,2011-04-01,0,0
14397,362,2008-07-28,2010-03-29,0,0
38015,1033,2008-04-29,2009-12-26,1,1
18883,592,2008-05-01,2013-01-28,0,1
19942,695,2008-07-31,2013-02-03,1,1
1322,581,2008-07-31,2011-07-08,1,0
43227,580,2008-07-31,2008-09-18,1,0
9486,387,2008-05-03,2013-08-02,1,0
33373,876,2008-08-01,2010-05-09,0,1
19239,508,2008-05-04,2011-02-11,0,0
25586,738,2008-05-05,2009-10-22,0,0
23418,1104,2008-08-03,2009-09-09,1,0
8211,842,2008-08-04,2009-01-11,0,1
28240,14,2008-08-05,2011-11-06,0,1
23986,946,2008-08-06,2010-01-23,0,1
18667,456,2008-05-07,2009-06-19,1,0
6998,103,2008-08-07,2010-09-09,0,0
42997,1099,2008-08-08,2010-03-31,1,0
32509,1103,2008-08-08,2011-10-09,1,0
37206,1158,2008-08-09,2012-01-11,0,0
32105,703,2008-08-10,2009-11-18,0,1
10194,539,2008-05-10,2010-01-20,1,1
15253,1009,2008-08-14,2009-09-23,1,1
33871,550,2008-05-16,2010-02-28,0,0
8469,1055,2008-08-14,2009-10-11,0,1
21066,127,2008-08-15,2009-10-11,0,0
10396,1229,2008-08-16,2009-12-12,0,0
27100,1168,2008-08-16,2010-08-14,0,0
4266,351,2008-08-18,2012-09-24,0,0
35703,831,2008-08-19,2012-02-16,0,1
3242,682,2008-05-17,2009-12-23,0,0
37590,438,2008-05-20,2009-11-15,0,1
18021,391,2008-05-22,2011-05-30,1,0
10103,817,2008-08-20,2010-06-05,0,1
17578,389,2008-08-21,2012-01-11,1,1
6522,770,2008-05-23,2010-11-19,1,0
43884,751,2008-08-22,2011-02-13,1,1
22966,120,2008-08-23,2013-09-13,0,0
35339,1059,2008-08-25,2010-10-12,0,1
44774,654,2008-05-26,2010-05-18,0,1
8413,463,2008-05-26,2011-08-20,0,0
11085,853,2008-08-26,2010-04-04,1,1
41082,435,2008-05-27,2010-05-08,1,0
8284,692,2008-08-26,2010-07-29,0,1
11592,844,2008-08-30,2012-04-24,1,1
10660,733,2008-08-30,2011-01-29,0,0
811,870,2008-08-30,2010-04-30,0,0
28559,905,2008-08-30,2010-03-05,1,0
26624,160,2008-09-01,2009-01-25,1,0
24290,680,2008-09-01,2012-05-26,0,1
15167,650,2008-06-01,2012-06-17,1,1
9959,630,2008-09-02,2010-10-20,0,0
23294,627,2008-09-02,2012-05-13,1,0
7355,62,2008-09-07,2010-09-11,1,0
13597,65,2008-09-07,2011-06-17,1,0
10057,559,2008-09-07,2012-08-02,1,1
12061,661,2008-06-03,2009-12-02,1,0
28291,1118,2008-06-04,2013-04-16,0,0
36639,326,2008-06-06,2009-12-26,1,0
22462,512,2008-06-07,2013-10-20,0,0
6479,195,2008-09-09,2010-07-04,0,0
15158,727,2008-09-10,2013-08-26,0,0
8319,502,2008-09-13,2012-12-26,1,0
41060,496,2008-09-13,2012-08-20,0,0
29437,358,2008-09-17,2010-07-29,0,0
34064,988,2008-09-17,2015-09-06,0,0
31349,1155,2008-09-17,2009-11-01,1,0
29933,499,2008-09-21,2011-04-27,1,1
12624,1147,2008-06-14,2009-12-28,0,1
41783,597,2008-06-17,2010-11-15,0,0
24604,131,2008-06-20,2009-11-23,0,0
5972,768,2008-06-21,2011-02-20,1,0
24974,632,2008-06-23,2011-07-08,1,1
16490,702,2008-09-25,2011-04-19,0,0
30855,707,2008-09-25,2010-12-07,1,0
13533,113,2008-09-26,2012-08-09,0,0
2183,1090,2008-09-27,2014-06-30,1,1
10141,626,2008-06-24,2013-08-05,1,0
26631,594,2008-06-25,2010-03-15,1,0
26385,451,2008-06-28,2010-01-22,0,0
1768,390,2008-09-27,2010-10-07,0,1
2052,355,2008-09-27,2013-02-23,0,0
36501,321,2008-09-27,2011-05-01,0,0
21819,1039,2008-09-27,2009-07-12,1,0
27091,1035,2008-09-27,2009-08-04,0,0
10451,1177,2008-09-29,2010-08-04,0,1
26890,611,2008-06-29,2011-05-04,1,0
14268,395,2008-07-01,2009-09-20,1,0
17553,590,2008-10-02,2017-01-25,0,1
9973,476,2008-07-05,2012-07-02,0,0
18185,648,2008-10-07,2012-04-14,0,0
2426,646,2008-10-07,2011-07-19,0,0
7664,392,2008-07-08,2010-08-04,0,0
27018,529,2008-07-08,2010-04-16,0,0
25377,976,2008-07-08,2011-06-10,0,0
18740,871,2008-10-08,2009-04-30,0,1
17739,296,2008-10-08,2010-08-28,1,0
16346,295,2008-10-08,2011-11-20,0,0
44090,1221,2008-10-12,2011-02-02,0,0
6959,1220,2008-10-12,2011-02-21,0,0
16959,273,2008-10-14,2010-10-26,1,0
9534,1064,2008-10-14,2010-11-29,1,0
13144,1113,2008-10-14,2009-01-18,0,0
14483,1084,2008-10-15,2011-01-21,0,0
14961,942,2008-10-15,2009-11-02,0,0
29592,874,2008-10-15,2012-05-12,0,1
24489,653,2008-07-12,2010-03-03,1,0
13799,488,2008-07-14,2012-08-13,0,0
38707,547,2008-07-14,2010-12-07,0,0
33100,513,2008-07-18,2009-09-06,0,1
34630,939,2008-10-17,2009-08-10,1,0
22875,536,2008-10-18,2012-05-03,1,1
21419,137,2008-07-21,2014-07-05,0,0
36116,673,2008-10-19,2011-01-09,0,0
7232,668,2008-10-19,2011-09-25,0,0
27389,76,2008-10-20,2011-07-22,0,0
539,13,2008-10-20,2009-07-24,1,0
6266,23,2008-10-20,2013-09-08,0,0
20483,263,2008-10-21,2011-08-16,1,0
29737,564,2008-10-23,2009-05-12,1,0
26351,563,2008-10-23,2010-05-08,1,0
42271,1085,2008-10-23,2012-09-02,1,1
41645,112,2008-07-22,2011-02-01,1,0
34870,522,2008-07-23,2015-03-01,1,0
38876,270,2008-07-24,2013-02-03,0,0
22243,932,2008-07-24,2010-07-11,0,0
31138,46,2008-10-24,2009-08-31,1,1
14652,907,2008-10-24,2011-01-30,1,1
5978,719,2008-07-27,2009-06-25,0,0
33113,464,2008-07-27,2013-07-03,0,0
27816,111,2008-10-26,2012-03-10,0,0
22294,125,2008-10-26,2013-07-03,0,0
33926,818,2008-10-29,2009-11-12,1,0
22654,1210,2008-10-29,2010-06-02,0,0
37710,1169,2008-11-02,2012-06-02,1,1
6228,225,2008-07-29,2008-09-18,0,0
32980,483,2008-07-29,2013-04-01,1,0
22493,452,2008-07-30,2012-09-21,0,1
24952,676,2008-07-31,2012-09-18,1,0
19486,1136,2008-08-01,2010-05-23,1,1
12947,758,2008-08-02,2010-02-24,1,0
34949,1032,2008-08-05,2010-09-24,1,0
34142,917,2008-08-06,2011-03-23,1,0
44732,317,2008-11-05,2011-08-09,0,0
30542,314,2008-11-05,2010-04-02,0,0
25094,123,2008-11-08,2009-07-23,1,0
1350,1175,2008-11-08,2009-12-22,1,1
9761,736,2008-08-09,2010-09-23,0,0
35962,1156,2008-08-09,2011-11-20,1,0
28792,433,2008-11-09,2011-09-25,1,1
30201,226,2008-11-09,2010-07-07,1,0
8611,308,2008-11-09,2011-10-13,0,0
20165,87,2008-11-11,2012-11-06,1,0
29507,1037,2008-08-12,2012-06-14,0,1
9330,922,2008-11-11,2013-08-13,0,0
10750,1003,2008-11-11,2010-09-14,0,0
4718,445,2008-11-11,2012-08-12,1,1
7504,4,2008-11-12,2011-02-08,0,1
39737,191,2008-11-13,2010-10-07,0,0
804,740,2008-11-13,2013-01-25,0,1
33988,153,2008-11-13,2009-05-02,1,0
16174,116,2008-11-13,2010-04-29,1,0
28922,580,2008-11-14,2013-04-12,0,0
42429,584,2008-11-14,2011-03-14,0,0
15891,280,2008-11-16,2012-01-23,0,0
26605,285,2008-11-17,2011-08-09,0,0
26273,1120,2008-11-17,2011-05-27,1,0
39748,469,2008-11-21,2012-07-20,1,1
34176,613,2008-08-17,2013-03-28,0,1
9024,1106,2008-08-18,2011-06-05,0,0
31007,506,2008-08-19,2013-04-13,0,0
22830,430,2008-11-21,2012-04-11,0,1
3523,1014,2008-11-22,2010-01-07,1,0
34273,926,2008-11-22,2013-07-26,1,0
32021,250,2008-11-23,2012-01-22,0,0
21286,1164,2008-11-23,2010-05-24,0,0
20690,548,2008-11-26,2010-11-23,0,1
40353,608,2008-08-25,2009-11-23,1,1
30577,640,2008-08-26,2011-05-08,0,0
41833,289,2008-11-27,2011-08-30,1,0
17540,1024,2008-11-27,2010-10-03,0,0
32867,1020,2008-11-27,2015-05-13,0,0
34805,199,2008-12-03,2011-08-12,1,0
