employee_num,year,perf_review_score
39991,2009,5
39991,2010,3
39991,2011,3
39991,2012,4
39991,2013,4
39991,2014,3
39991,2015,3
32628,2004,3
32628,2005,5
5426,2004,3
5426,2005,4
5426,2006,3
18445,2004,3
18445,2005,3
18445,2006,4
18445,2007,3
18445,2008,3
18445,2009,4
18445,2010,3
18445,2011,4
24729,2004,3
24729,2005,4
22813,2003,3
38872,2003,3
38872,2004,4
38872,2005,3
38872,2006,3
38872,2007,3
38872,2008,3
25672,2004,4
25672,2005,5
7528,2004,3
7528,2005,3
7528,2006,3
20001,2004,3
20001,2005,3
20001,2006,3
20001,2007,4
20001,2008,3
20001,2009,5
20001,2010,5
20001,2011,4
20001,2012,3
20001,2013,3
44332,2004,3
44332,2005,5
44332,2006,3
44332,2007,3
38070,2004,5
38070,2005,4
11584,2003,2
11584,2004,3
11584,2005,3
11584,2006,3
11584,2007,3
38336,2003,3
38336,2004,3
38336,2005,4
1396,2003,3
13906,2003,5
13906,2004,3
5809,2004,5
5809,2005,3
5809,2006,4
35221,2004,4
35221,2006,3
35221,2007,3
35221,2008,5
35221,2009,4
35221,2010,3
35221,2011,4
14579,2004,5
2183,2004,3
2183,2005,3
2183,2006,3
2183,2007,3
2183,2008,3
2183,2009,3
2183,2010,4
2183,2011,3
2183,2012,3
2183,2013,4
22239,2004,3
18798,2004,3
12093,2004,4
43733,2004,3
43733,2005,3
15596,2004,3
37734,2004,4
37734,2005,3
36853,2004,4
36853,2005,3
36853,2006,3
3168,2004,3
3168,2005,3
4517,2004,3
4517,2005,3
4517,2006,3
4517,2007,5
4517,2008,3
4517,2009,5
4517,2010,4
4517,2011,3
4517,2012,3
30258,2005,5
30258,2006,3
24113,2004,3
24113,2005,3
24113,2006,3
24113,2007,3
24113,2008,3
11843,2004,3
11843,2005,3
11843,2006,5
21862,2004,3
5991,2004,4
5991,2006,3
20337,2004,3
20337,2005,3
20337,2006,4
20337,2007,3
20337,2008,4
20337,2009,3
20337,2010,3
20337,2011,3
20337,2012,4
20337,2013,5
18740,2004,3
18740,2005,5
18740,2006,4
18740,2007,3
18740,2008,3
18740,2009,3
18740,2010,3
18740,2011,4
18740,2012,4
18740,2013,3
18740,2014,4
18740,2015,5
18740,2016,3
18740,2017,4
40215,2004,3
40215,2005,5
40215,2006,3
40215,2007,4
40215,2008,5
40215,2009,4
40215,2010,4
40215,2011,3
40215,2012,3
40215,2013,4
40215,2014,3
40215,2015,5
40215,2016,3
40215,2017,5
27038,2004,3
27038,2005,4
27038,2006,1
27038,2007,4
3624,2004,3
3624,2005,3
3624,2006,3
3624,2007,5
3624,2008,4
3624,2009,3
3624,2010,3
3624,2011,4
3624,2012,3
3624,2013,3
3624,2014,3
3624,2015,4
3624,2016,4
3624,2017,4
1918,2004,3
1918,2005,3
1918,2006,3
1918,2007,3
1918,2008,4
35416,2004,5
31370,2004,3
31370,2005,3
31370,2006,3
31370,2007,3
31370,2008,3
31370,2009,3
31370,2010,3
39451,2004,5
39451,2005,4
39451,2006,3
39451,2007,5
39451,2008,5
39451,2009,3
39451,2010,3
39451,2011,3
39451,2012,3
39451,2013,4
39451,2014,3
39451,2015,3
39451,2016,4
39451,2017,4
33972,2004,5
33972,2005,4
33972,2006,4
33972,2007,4
33972,2008,3
33972,2009,3
33972,2010,3
33972,2011,3
33972,2012,3
33972,2013,4
33972,2014,3
33972,2015,3
33972,2016,3
33972,2017,3
35721,2004,4
35721,2005,3
32576,2004,3
32576,2005,5
32576,2006,3
8510,2004,3
8510,2005,5
29520,2004,3
29520,2005,3
29520,2006,5
29520,2007,3
29520,2008,3
29520,2009,3
29520,2010,3
22403,2004,3
22403,2005,5
22403,2006,3
22403,2007,5
22403,2008,3
22403,2009,3
8474,2004,4
8474,2005,3
8474,2006,4
8474,2007,3
8474,2008,4
8474,2009,3
8474,2010,3
8474,2011,3
8474,2012,4
8474,2013,3
8474,2014,4
8474,2015,4
8474,2016,3
15171,2004,3
15171,2005,4
15171,2006,4
15171,2007,3
15171,2008,5
15171,2009,3
15171,2010,3
15171,2011,5
43674,2004,5
43674,2005,4
43674,2006,3
35244,2004,3
35244,2005,4
22298,2004,3
22298,2005,2
22298,2006,3
22298,2007,3
12113,2004,3
12113,2005,3
12113,2006,3
12113,2007,3
12113,2009,3
12113,2010,5
12113,2011,3
12113,2012,3
12113,2013,5
12113,2014,5
12113,2015,5
12113,2016,5
12113,2017,5
9654,2004,3
9654,2005,3
9654,2006,3
9654,2007,3
9654,2008,3
9654,2009,3
9654,2010,4
9654,2011,3
9654,2012,3
10672,2004,3
37590,2004,3
37590,2005,4
37590,2006,5
37590,2007,3
37590,2008,4
37590,2009,3
37590,2010,3
37590,2011,3
37590,2012,4
34287,2004,4
34287,2005,3
34287,2006,3
178,2004,3
178,2005,3
178,2006,3
178,2007,3
178,2008,2
178,2009,3
178,2010,3
178,2011,4
178,2012,3
178,2013,3
178,2014,3
178,2015,5
178,2016,3
8404,2004,3
8404,2005,3
8404,2006,3
8404,2007,3
8404,2008,3
8404,2009,3
8404,2010,3
8404,2011,4
8404,2012,4
8404,2013,3
8404,2014,4
8404,2015,4
8404,2016,3
8404,2017,3
44795,2004,4
44795,2005,3
44795,2006,3
3523,2004,4
3523,2005,3
3523,2006,3
3523,2007,3
3523,2008,3
3563,2004,4
3563,2005,4
3563,2006,3
3563,2007,4
3563,2008,4
3563,2009,3
3563,2010,4
3563,2011,3
3563,2012,3
3563,2013,3
3563,2014,3
8461,2004,3
8461,2005,3
18642,2004,3
13925,2004,4
13925,2005,3
13925,2006,3
13925,2007,4
25959,2004,3
25959,2005,4
34190,2004,3
34190,2005,3
34190,2006,3
34190,2007,5
34190,2008,3
34190,2009,4
34190,2010,3
34190,2011,3
34190,2012,3
34190,2013,3
34190,2014,3
34190,2015,3
34190,2016,3
34190,2017,3
5153,2004,4
5153,2005,3
5153,2006,3
5153,2007,5
5153,2008,5
5153,2009,3
5153,2010,3
5153,2011,5
5153,2012,5
5153,2013,3
5153,2014,4
44660,2004,3
44660,2005,5
44660,2006,3
44660,2007,4
44660,2008,3
44660,2009,3
44660,2010,3
44660,2011,3
44660,2012,3
44660,2013,3
44660,2014,5
44660,2015,3
44660,2016,5
44660,2017,3
37980,2004,4
37980,2005,4
37980,2006,3
37980,2007,3
38177,2004,3
38177,2005,3
38177,2006,3
28279,2004,3
28279,2005,3
28279,2006,4
28279,2007,4
28279,2008,3
28279,2009,3
28279,2010,4
28279,2011,3
16438,2004,5
16438,2005,5
5041,2004,3
5041,2005,2
5041,2006,3
1102,2004,3
1102,2005,3
1102,2006,1
1102,2007,4
21674,2004,3
21674,2005,4
21674,2006,5
21674,2007,3
41993,2004,5
41993,2005,3
41993,2006,3
41993,2007,3
41993,2008,3
41993,2009,3
41993,2010,3
41993,2011,3
41993,2012,4
34806,2004,3
34806,2005,3
34806,2006,3
34806,2007,3
24592,2004,3
24592,2005,3
24592,2006,3
24592,2007,3
24592,2008,3
24592,2009,3
24592,2010,3
24592,2011,5
24592,2012,3
24592,2013,4
24592,2014,3
24592,2015,5
4968,2004,4
4968,2005,3
4968,2006,3
4968,2007,3
4968,2008,3
4968,2009,3
4968,2010,4
4968,2011,3
4968,2012,4
4968,2013,4
4968,2014,3
4968,2015,3
4968,2016,3
4968,2017,3
25791,2004,3
25791,2005,3
25791,2006,4
25791,2007,4
25791,2008,3
25791,2009,3
25791,2010,3
6622,2004,5
6622,2005,5
6622,2006,3
6622,2007,5
19914,2004,5
19914,2005,4
19914,2006,3
19914,2007,3
19914,2008,3
19914,2009,3
19914,2010,3
40744,2004,4
40744,2005,5
40744,2006,3
40744,2007,3
11121,2004,3
11121,2005,5
11121,2006,3
11121,2007,4
11121,2008,3
11121,2009,3
11121,2010,3
11121,2011,4
11121,2012,3
11121,2013,3
11121,2014,3
11121,2015,3
11121,2016,4
11121,2017,3
17491,2004,3
30458,2004,5
30458,2005,4
30458,2006,3
42016,2004,3
42016,2005,3
42016,2006,3
42016,2007,5
42016,2008,4
42041,2004,3
42041,2005,4
17439,2004,3
17439,2006,3
17439,2007,4
11163,2004,3
11163,2005,5
11163,2006,3
11163,2007,2
35054,2004,3
35054,2005,4
35054,2006,3
35054,2007,5
35054,2008,3
35054,2009,3
35054,2010,4
35054,2011,3
35054,2012,5
35765,2004,3
35765,2005,3
35765,2006,3
35765,2007,3
35765,2008,5
35765,2009,3
35765,2010,3
35765,2011,3
37298,2004,4
37298,2005,3
37298,2006,3
37298,2007,4
37298,2008,3
37298,2009,3
4886,2004,3
4886,2005,3
4886,2006,3
4886,2007,3
15437,2004,4
15437,2005,4
15437,2006,3
15437,2007,3
15437,2008,3
15437,2009,3
15437,2010,3
15437,2011,3
15437,2012,4
15673,2004,3
15673,2005,3
15673,2006,3
15673,2007,3
15673,2008,3
15673,2009,4
15673,2010,4
15673,2011,3
15673,2012,3
15673,2013,3
30501,2004,3
36400,2004,3
36400,2005,3
36400,2006,3
36400,2007,4
36400,2008,4
36400,2009,3
36400,2010,4
36400,2011,3
36400,2012,3
3528,2004,5
3528,2005,5
3528,2006,4
3528,2007,3
3528,2008,3
3528,2009,4
31014,2004,4
31014,2005,3
31014,2007,3
31014,2008,3
31014,2009,3
31014,2010,3
12211,2004,4
12211,2005,4
12211,2006,3
12211,2007,3
21750,2004,4
21750,2005,4
21750,2006,4
21750,2007,4
38156,2004,3
37431,2004,3
37431,2005,4
37431,2006,3
37431,2007,3
37431,2008,3
37431,2009,4
37431,2010,3
37431,2011,5
37431,2012,3
37431,2013,4
37431,2014,4
37431,2015,3
37431,2016,3
34582,2004,3
34582,2005,3
34582,2006,3
34582,2007,3
34582,2008,3
36834,2004,5
36834,2005,3
36834,2006,5
36834,2007,4
36834,2008,3
36834,2009,3
36834,2010,3
36834,2011,3
36834,2012,3
538,2004,4
538,2005,3
538,2006,5
538,2007,5
39175,2004,3
39175,2005,4
39175,2005,5
39175,2005,3
39175,2005,5
39175,2006,3
39175,2006,4
39175,2006,3
39175,2006,4
39175,2007,3
39175,2007,3
39175,2007,4
13397,2004,1
9534,2004,4
9534,2005,3
9534,2006,3
9534,2007,3
9534,2008,4
9534,2009,3
24289,2004,5
24289,2005,3
24289,2006,3
24289,2007,3
24289,2008,4
24289,2009,3
24289,2010,4
24289,2011,3
24289,2012,3
24289,2013,3
24289,2014,4
24289,2015,4
24289,2016,4
24289,2017,3
10618,2004,3
10618,2005,4
10618,2006,3
10618,2007,3
10618,2008,3
10618,2009,5
10618,2010,3
10618,2011,3
10618,2012,3
10618,2013,3
31306,2004,3
31306,2005,3
23320,2004,3
23320,2005,5
23320,2006,3
23320,2007,3
23320,2008,3
1350,2004,3
1350,2005,3
1350,2006,4
1350,2007,3
1350,2008,3
21670,2004,4
7408,2004,3
7408,2005,4
24310,2004,3
24310,2005,3
24310,2006,5
24310,2007,2
24310,2008,3
24310,2009,3
24310,2010,3
24310,2011,1
37834,2004,3
6211,2004,4
6211,2005,4
6211,2006,5
28817,2004,3
28817,2005,4
28817,2006,3
28817,2007,3
28817,2008,3
28817,2009,3
28817,2010,3
28817,2011,5
28817,2012,5
28817,2013,3
28817,2014,5
28817,2015,3
28817,2016,3
28817,2017,4
5259,2004,3
5259,2005,5
5259,2006,3
24876,2004,4
24876,2005,3
24876,2006,5
24876,2007,3
24876,2008,3
24876,2009,3
24876,2010,4
24876,2011,5
24876,2012,4
24876,2013,3
24876,2014,3
24876,2015,5
31260,2004,3
31260,2005,3
31260,2006,3
7938,2004,3
7938,2005,3
7938,2006,4
7938,2007,3
7938,2008,3
7938,2009,3
7938,2010,4
7938,2011,4
7938,2012,3
7938,2013,3
7938,2014,3
7938,2015,3
7938,2016,3
33669,2004,3
33669,2005,3
33669,2006,4
28680,2005,3
28680,2006,3
28680,2007,3
28680,2008,3
28680,2009,4
28680,2010,3
28680,2011,3
28680,2012,3
28680,2013,5
28680,2014,3
28680,2015,3
28680,2016,5
28680,2017,5
21931,2004,3
31767,2004,5
31767,2005,3
44326,2004,4
44326,2005,5
44326,2006,1
44326,2007,3
44326,2008,4
44326,2009,5
44326,2010,3
16730,2004,4
16730,2005,3
16730,2006,3
16730,2007,4
16730,2008,3
16730,2009,4
16730,2010,4
16730,2011,5
14652,2004,4
14652,2005,4
14652,2006,3
14652,2007,3
14652,2008,3
14652,2009,3
6998,2005,3
6998,2006,3
6998,2007,3
6998,2008,3
6998,2009,3
6998,2010,3
6998,2011,3
11474,2005,3
11474,2006,4
11474,2007,5
11474,2008,3
11474,2009,3
11474,2010,3
11474,2011,4
11474,2012,3
11474,2013,4
11474,2014,3
11474,2015,3
11474,2016,5
11474,2017,4
20881,2004,3
20881,2005,3
20881,2006,3
20881,2007,3
1768,2004,3
1768,2005,4
1768,2006,3
1768,2007,3
1768,2009,3
1768,2010,5
1768,2011,3
1768,2012,5
1768,2013,3
12611,2004,3
12611,2005,3
42664,2005,3
42664,2006,3
42881,2005,3
42881,2006,3
42881,2007,3
22789,2004,3
22789,2005,3
18217,2004,3
18217,2005,4
18217,2006,4
18217,2007,4
18217,2008,4
18217,2009,4
18217,2010,4
18217,2011,4
18217,2012,3
18217,2013,3
37331,2004,3
37331,2005,3
37331,2006,3
37331,2007,4
37331,2008,3
37331,2009,3
37331,2010,4
8829,2004,3
8829,2005,3
8829,2006,3
8829,2007,3
8829,2008,4
8829,2009,3
38723,2004,3
38723,2005,4
38723,2006,3
27002,2004,3
21590,2005,3
21590,2006,3
21590,2007,4
21590,2008,3
21590,2009,3
21590,2010,5
21590,2011,3
21590,2012,3
21590,2013,4
21590,2014,3
21590,2015,4
21590,2016,3
21590,2017,5
10667,2004,5
10667,2005,5
10667,2006,3
10667,2007,4
10667,2008,2
32364,2005,3
32364,2006,3
11725,2004,3
11725,2005,3
11725,2006,3
11725,2007,3
11725,2008,5
11725,2009,4
39787,2004,3
36319,2004,3
36319,2005,3
36319,2006,3
36319,2007,3
36319,2008,3
36319,2009,3
36319,2010,3
36319,2011,3
36319,2012,3
36319,2013,3
36986,2005,3
36986,2006,3
36986,2007,3
36986,2008,3
26914,2005,3
26914,2006,3
26914,2007,3
26914,2008,3
26914,2009,3
22820,2004,5
22820,2005,3
22820,2006,3
22820,2007,3
22820,2008,3
22820,2009,4
22820,2010,3
25034,2004,3
25034,2005,4
25034,2006,5
25034,2007,3
25034,2008,4
25034,2009,3
25034,2010,3
25034,2011,3
8220,2004,4
8220,2005,3
8220,2006,3
8220,2007,4
8220,2008,5
8220,2009,4
8220,2010,3
8220,2011,4
8220,2012,3
8220,2013,3
8220,2014,3
8220,2015,4
8220,2016,3
8220,2017,3
1933,2004,4
1933,2005,3
1933,2006,4
1933,2007,4
1933,2008,4
1933,2009,5
174,2004,4
31950,2004,3
31950,2005,3
31950,2006,5
31950,2007,4
31950,2008,4
31950,2009,4
31950,2010,4
31950,2011,3
31950,2012,4
31950,2013,3
31950,2014,3
31950,2015,3
7838,2004,3
7838,2005,3
7838,2006,5
7838,2007,3
7838,2008,5
33577,2004,5
33577,2005,4
33577,2006,3
20875,2004,3
20875,2005,4
20875,2006,4
20875,2007,3
20875,2008,4
20875,2009,5
20875,2010,3
20875,2011,3
20875,2012,4
20875,2013,3
31823,2005,3
31823,2006,3
31823,2007,3
31823,2008,3
31823,2009,5
31823,2010,3
31823,2011,4
31823,2012,5
31823,2013,3
35530,2005,3
35530,2006,3
35530,2007,3
35530,2008,3
35530,2009,4
35530,2010,3
35530,2011,3
556,2005,3
28395,2005,4
28395,2006,3
28395,2007,3
28395,2008,3
28395,2009,3
28395,2010,3
28395,2011,5
28395,2012,3
28395,2013,3
28395,2014,3
28395,2015,3
28395,2016,4
851,2004,2
5263,2005,2
35086,2004,4
35086,2005,3
35086,2007,3
35086,2008,3
35086,2009,3
35086,2010,5
35086,2011,3
35086,2012,3
35086,2013,5
35086,2014,3
35086,2015,4
35086,2016,3
35086,2017,4
35588,2005,3
35588,2006,3
27393,2005,3
27393,2006,4
27393,2007,3
27393,2008,4
9887,2004,3
9887,2005,4
28994,2004,3
28994,2005,3
28994,2006,3
28994,2007,3
28994,2008,3
28994,2009,3
28994,2010,3
28994,2012,4
33429,2004,3
33429,2005,3
23221,2004,4
23221,2005,3
23221,2006,3
23221,2007,3
23221,2008,4
23221,2009,3
41775,2005,3
16899,2005,5
16899,2006,3
16899,2007,4
16899,2008,2
40845,2005,4
40845,2006,3
40845,2007,3
40845,2008,3
40845,2009,3
40845,2010,4
40845,2011,5
40845,2012,3
40845,2013,3
40845,2014,4
40845,2015,4
40845,2016,4
40845,2017,3
39696,2005,3
39696,2006,3
39696,2007,5
22624,2005,3
22624,2006,2
22624,2007,3
22624,2008,4
22624,2009,5
22624,2010,3
26647,2005,3
26647,2006,3
26647,2007,3
26647,2008,3
26647,2009,4
26647,2011,3
26647,2012,3
26647,2013,3
27806,2005,4
27806,2006,3
27806,2007,4
27806,2008,3
27806,2009,3
27806,2010,3
27806,2011,5
19942,2005,3
19942,2006,3
19942,2007,3
19942,2008,3
19942,2009,3
19942,2010,3
19942,2011,3
26721,2005,5
26721,2006,4
26721,2007,3
26721,2008,3
26721,2009,3
26721,2010,4
26721,2011,3
26721,2012,3
3920,2005,4
3920,2006,3
3920,2007,4
3920,2008,3
3920,2009,4
3920,2010,3
3920,2011,3
3920,2012,3
41812,2005,5
5633,2005,4
5633,2006,3
5633,2007,1
5633,2008,5
18047,2005,4
18047,2006,3
8929,2005,3
8929,2006,5
8929,2007,3
8929,2008,3
8929,2009,3
8929,2010,3
8929,2011,3
8929,2012,3
8929,2013,3
8929,2014,4
8929,2015,3
31873,2005,3
17836,2005,3
17836,2006,3
17836,2007,3
17836,2008,3
17836,2009,3
18452,2005,2
40824,2005,3
40824,2006,1
40824,2007,5
40824,2008,3
40824,2009,3
40824,2010,3
19516,2005,3
19516,2006,3
19516,2007,4
19516,2008,3
19516,2009,3
19516,2010,3
19516,2011,3
19516,2012,4
19516,2013,4
19516,2014,3
19516,2015,3
19516,2016,3
19516,2017,3
41703,2005,3
41703,2006,4
41703,2007,3
40766,2005,3
40766,2006,3
40766,2007,3
40766,2008,3
40766,2009,3
24744,2005,3
24744,2006,3
18582,2005,4
18582,2006,3
18582,2007,4
18582,2008,3
18582,2009,3
18582,2010,3
18582,2011,3
18582,2012,4
18582,2013,5
18582,2014,3
18582,2015,4
18582,2016,3
18582,2017,3
18846,2005,4
21527,2005,3
21527,2006,3
21527,2007,3
21527,2008,3
21527,2009,4
21527,2010,3
21527,2011,3
21527,2012,4
21527,2013,3
21527,2014,4
10815,2005,3
10815,2006,3
10815,2007,5
10815,2008,5
10815,2009,4
10815,2010,4
10815,2011,3
10815,2012,3
10815,2013,3
10815,2014,3
10815,2015,4
10815,2016,3
10815,2017,5
8653,2005,3
8653,2006,5
8653,2007,4
8653,2008,5
8653,2009,5
8653,2010,3
8653,2011,5
8653,2012,3
8653,2013,5
8653,2014,3
8653,2015,3
8653,2016,5
8653,2017,4
15449,2005,3
15449,2006,4
15449,2007,3
15449,2008,3
15449,2009,3
15449,2010,3
15449,2011,4
15449,2012,4
15449,2013,4
15449,2014,5
15449,2015,4
15449,2016,3
15449,2017,4
2853,2005,3
2853,2006,3
2853,2007,3
2853,2008,4
22053,2005,2
22053,2006,3
1086,2005,3
1086,2006,3
16024,2005,5
16024,2006,3
16024,2007,3
16024,2008,2
2811,2005,4
2811,2006,3
2811,2007,3
24290,2005,3
24290,2006,4
24290,2007,3
24290,2008,5
24290,2009,3
24290,2010,4
24290,2011,3
24290,2012,3
24290,2013,4
24290,2014,3
24290,2015,3
24290,2016,3
24290,2017,4
155,2005,3
12019,2005,3
12019,2006,5
12019,2007,3
38968,2005,3
38968,2006,4
38968,2007,4
38968,2008,4
38968,2009,2
38968,2010,3
33478,2005,3
33478,2006,3
33478,2007,3
33478,2008,4
34117,2005,5
34117,2006,4
34117,2007,4
34117,2008,3
25498,2005,3
25498,2006,5
25498,2007,3
25498,2008,5
25498,2009,3
25498,2010,3
25498,2011,4
25498,2012,3
25498,2013,3
10373,2005,5
10373,2006,5
13413,2005,4
13413,2006,3
13413,2007,4
13413,2008,5
13413,2009,3
13413,2010,3
13413,2011,4
13413,2012,4
13413,2013,3
19517,2005,3
19517,2006,3
19517,2007,3
19517,2008,3
19517,2009,4
19517,2010,3
19517,2011,3
19517,2012,4
19517,2013,3
19517,2014,5
19517,2015,5
19517,2016,4
19517,2017,3
38690,2005,3
38690,2006,3
38690,2007,4
38690,2008,5
20608,2005,4
20608,2006,4
20608,2007,3
20608,2008,3
20608,2009,3
20608,2010,4
20608,2011,4
20608,2012,3
20608,2013,3
20608,2014,4
20883,2005,3
20883,2006,2
1934,2005,3
1934,2006,3
1934,2007,3
1934,2008,3
1934,2009,3
1934,2010,4
31026,2005,3
31026,2006,3
2452,2005,5
2452,2006,3
2452,2007,5
2452,2008,3
2452,2009,3
2452,2010,3
2452,2011,3
32504,2005,5
32504,2006,4
32504,2007,3
32504,2008,4
32504,2009,4
32504,2010,4
32504,2011,3
32504,2012,3
32504,2013,3
32504,2014,3
32504,2015,4
32504,2016,3
32504,2017,3
31923,2005,3
27681,2005,3
27681,2006,3
27681,2007,2
27681,2008,3
10922,2005,5
10922,2006,3
10922,2007,3
10922,2008,5
10922,2009,3
44497,2005,5
4324,2005,5
4324,2006,3
11101,2005,3
25435,2005,3
25435,2006,3
25435,2007,3
25435,2008,4
25435,2009,3
25435,2010,3
25435,2011,4
25435,2012,4
25435,2014,4
25435,2015,4
25435,2016,4
25435,2017,3
30289,2005,3
33525,2005,4
33525,2006,5
28977,2005,3
28977,2006,3
28977,2007,3
8302,2005,4
8302,2006,3
8302,2007,3
18146,2005,4
18146,2006,3
18146,2008,3
18146,2009,4
18146,2010,3
18146,2011,1
4105,2005,3
4105,2006,3
4105,2007,4
4105,2008,3
4105,2009,3
4105,2010,3
4105,2011,4
4105,2012,3
4105,2013,3
4105,2014,4
4105,2015,4
4105,2016,3
4105,2017,3
5662,2005,5
5662,2006,3
5662,2007,5
5662,2008,3
5662,2009,4
10149,2005,3
10149,2006,3
10149,2007,4
18063,2005,2
18063,2006,3
18063,2007,4
18063,2008,3
18063,2009,3
18063,2010,5
18063,2012,3
18063,2013,4
18063,2014,3
18063,2015,3
18063,2016,5
18063,2017,3
24420,2005,3
24420,2006,5
24420,2007,3
24420,2008,1
36116,2005,3
36116,2006,5
36116,2007,4
36116,2008,3
36116,2009,3
36116,2010,3
36116,2011,4
36116,2012,3
36116,2013,3
36116,2014,3
36116,2016,3
36116,2017,3
7682,2005,4
7682,2006,3
7682,2007,3
7682,2008,4
7682,2009,4
7682,2010,3
7682,2011,3
7682,2012,3
7682,2013,4
7682,2014,3
7682,2015,3
7682,2016,4
7682,2017,3
13086,2005,5
13086,2006,2
13086,2007,3
13086,2008,3
13086,2009,3
35821,2005,4
35821,2006,3
35821,2007,4
35821,2008,4
35821,2009,3
35821,2010,3
35821,2011,4
35821,2012,3
35821,2013,3
35821,2014,5
35821,2015,3
35821,2016,5
35821,2017,3
744,2005,3
744,2006,3
744,2007,4
744,2008,3
744,2009,4
25602,2005,5
25602,2006,4
25602,2007,3
25602,2008,3
25602,2009,4
25602,2010,3
25602,2011,5
25602,2012,3
25602,2013,3
25602,2014,3
15910,2005,3
15910,2006,3
15910,2007,3
15910,2008,3
40891,2005,3
40891,2006,5
40891,2007,4
40891,2008,4
10396,2005,3
10396,2006,3
10396,2007,3
10396,2009,3
10396,2010,4
10396,2011,3
10396,2012,3
10396,2013,5
10396,2014,3
10396,2015,3
10396,2016,4
10396,2017,3
11888,2005,3
16891,2005,3
16891,2006,4
16891,2007,2
22493,2005,3
22493,2006,3
22493,2007,3
22493,2008,5
22493,2009,4
22493,2010,3
22493,2011,5
22493,2012,4
22493,2013,4
22493,2014,4
22493,2015,4
22493,2016,3
22493,2017,3
41111,2005,3
24017,2005,3
35156,2005,3
35156,2006,3
35156,2007,3
35156,2008,3
35156,2009,4
35156,2010,3
35156,2011,3
35156,2012,3
35156,2013,3
35156,2014,5
35156,2015,4
3443,2005,3
3443,2006,3
3443,2007,3
28203,2005,3
28203,2006,3
28203,2007,3
28203,2008,3
28203,2009,3
28203,2010,5
5740,2005,4
5740,2006,3
28268,2005,4
28268,2006,5
28268,2007,3
39088,2005,3
30137,2005,3
30137,2006,4
30137,2007,4
30137,2008,3
30137,2009,3
30137,2010,5
30137,2011,3
30137,2012,3
30137,2013,3
18206,2005,3
18206,2006,3
18206,2007,3
18206,2008,3
18206,2009,4
36444,2005,3
36444,2006,3
36444,2007,5
36444,2008,4
36444,2009,3
36444,2010,4
36444,2011,3
36444,2012,3
4148,2005,4
2634,2005,3
2634,2006,3
2634,2007,5
2634,2008,3
41286,2005,4
41286,2006,3
41286,2008,3
41286,2009,3
41286,2010,3
41286,2011,3
39159,2005,3
39159,2006,3
39159,2007,3
39159,2008,4
39159,2009,3
39159,2010,4
39159,2011,2
39159,2012,3
39159,2013,3
20525,2005,5
20525,2006,3
20525,2007,4
20525,2008,3
20525,2009,3
20525,2010,3
20525,2011,5
20525,2012,4
20525,2013,3
20525,2014,5
20525,2015,4
37985,2005,3
37985,2006,3
37985,2007,3
37985,2008,3
37985,2009,5
37985,2010,3
37985,2011,3
32402,2005,4
17392,2005,3
17392,2006,3
20157,2005,3
20157,2006,3
20157,2007,5
20157,2008,4
20157,2009,3
20157,2010,4
20157,2011,4
20157,2012,4
20157,2013,3
20157,2014,4
20157,2015,5
20157,2016,3
20157,2017,3
43522,2005,4
43522,2006,3
43522,2007,5
43522,2008,4
43522,2009,3
43522,2010,3
43522,2011,5
2725,2005,3
2725,2006,4
2725,2007,3
2725,2008,4
2725,2009,4
2725,2010,3
2725,2011,3
2725,2012,3
2725,2013,3
39945,2005,4
39945,2006,3
35445,2005,3
35445,2006,4
35445,2007,3
35445,2008,4
35445,2009,3
35445,2010,5
35445,2011,3
35445,2012,4
35445,2013,3
35445,2014,4
35445,2015,3
42405,2005,3
42405,2006,4
42405,2007,3
42405,2008,4
42405,2009,3
42405,2010,4
42405,2011,4
42405,2012,3
42405,2013,3
43882,2005,1
43882,2006,2
43882,2007,5
43882,2008,5
43882,2009,3
43882,2010,3
43882,2011,3
43882,2012,4
43882,2013,3
43882,2014,4
43882,2015,4
43882,2016,4
43882,2017,4
40511,2005,4
32698,2005,4
32698,2006,3
32698,2007,5
32698,2008,4
32698,2009,3
32698,2010,4
32698,2011,5
32698,2012,3
32698,2013,4
32698,2014,4
32698,2015,4
32698,2016,3
34391,2005,3
34391,2006,3
34391,2007,2
34319,2005,4
34319,2006,4
4236,2005,4
4236,2006,3
7410,2005,3
7410,2006,5
7410,2007,3
7410,2009,5
7410,2010,4
38,2005,5
38,2006,3
38,2007,3
24682,2005,3
24682,2006,4
24682,2007,4
24682,2008,4
24682,2009,3
24682,2010,3
24682,2011,4
24682,2012,5
24682,2013,3
24682,2014,3
24682,2015,4
24682,2016,3
24682,2017,3
9166,2005,2
40300,2005,3
40300,2006,3
40300,2007,3
40300,2008,3
40300,2009,3
40300,2010,3
40300,2011,4
40300,2012,3
40300,2013,3
40300,2014,4
40300,2015,5
40300,2016,3
40300,2017,3
21789,2005,4
21789,2006,3
21789,2007,3
17630,2005,3
17630,2006,3
17630,2007,3
17630,2008,4
17630,2009,3
17630,2010,3
17630,2011,3
17630,2012,3
17630,2013,3
17630,2014,4
17630,2015,3
17630,2016,5
17630,2017,3
34254,2005,3
34254,2006,2
34254,2007,3
18061,2005,3
29919,2005,3
29919,2006,3
29919,2007,3
29919,2008,3
29919,2009,3
31349,2005,4
31349,2006,4
31349,2007,4
31349,2008,3
16747,2005,4
3214,2005,3
3214,2006,3
3214,2007,5
3214,2008,3
3214,2009,3
3214,2010,3
3214,2011,5
